".underwritingdataclarity.clearfraud.clearfraudinquiry.thirtydaysago",".underwritingdataclarity.clearfraud.clearfraudinquiry.twentyfourhoursago",".underwritingdataclarity.clearfraud.clearfraudinquiry.oneminuteago",".underwritingdataclarity.clearfraud.clearfraudinquiry.onehourago",".underwritingdataclarity.clearfraud.clearfraudinquiry.ninetydaysago",".underwritingdataclarity.clearfraud.clearfraudinquiry.sevendaysago",".underwritingdataclarity.clearfraud.clearfraudinquiry.tenminutesago",".underwritingdataclarity.clearfraud.clearfraudinquiry.fifteendaysago",".underwritingdataclarity.clearfraud.clearfraudinquiry.threesixtyfivedaysago",".underwritingdataclarity.clearfraud.clearfraudindicator.inquiryonfilecurrentaddressconflict",".underwritingdataclarity.clearfraud.clearfraudindicator.totalnumberoffraudindicators",".underwritingdataclarity.clearfraud.clearfraudindicator.telephonenumberinconsistentwithaddress",".underwritingdataclarity.clearfraud.clearfraudindicator.inquiryageyoungerthanssnissuedate",".underwritingdataclarity.clearfraud.clearfraudindicator.onfileaddresscautious",".underwritingdataclarity.clearfraud.clearfraudindicator.inquiryaddressnonresidential",".underwritingdataclarity.clearfraud.clearfraudindicator.onfileaddresshighrisk",".underwritingdataclarity.clearfraud.clearfraudindicator.ssnreportedmorefrequentlyforanother",".underwritingdataclarity.clearfraud.clearfraudindicator.currentaddressreportedbytradeopenlt90days",".underwritingdataclarity.clearfraud.clearfraudindicator.inputssninvalid",".underwritingdataclarity.clearfraud.clearfraudindicator.inputssnissuedatecannotbeverified",".underwritingdataclarity.clearfraud.clearfraudindicator.inquiryaddresscautious",".underwritingdataclarity.clearfraud.clearfraudindicator.morethan3inquiriesinthelast30days",".underwritingdataclarity.clearfraud.clearfraudindicator.onfileaddressnonresidential",".underwritingdataclarity.clearfraud.clearfraudindicator.creditestablishedpriortossnissuedate",".underwritingdataclarity.clearfraud.clearfraudindicator.driverlicenseformatinvalid",".underwritingdataclarity.clearfraud.clearfraudindicator.inputssnrecordedasdeceased",".underwritingdataclarity.clearfraud.clearfraudindicator.inquiryaddresshighrisk",".underwritingdataclarity.clearfraud.clearfraudindicator.inquirycurrentaddressnotonfile",".underwritingdataclarity.clearfraud.clearfraudindicator.bestonfilessnissuedatecannotbeverified",".underwritingdataclarity.clearfraud.clearfraudindicator.highprobabilityssnbelongstoanother",".underwritingdataclarity.clearfraud.clearfraudindicator.maxnumberofssnswithanybankaccount",".underwritingdataclarity.clearfraud.clearfraudindicator.bestonfilessnrecordedasdeceased",".underwritingdataclarity.clearfraud.clearfraudindicator.currentaddressreportedbynewtradeonly",".underwritingdataclarity.clearfraud.clearfraudindicator.creditestablishedbeforeage18",".underwritingdataclarity.clearfraud.clearfraudindicator.telephonenumberinconsistentwithstate",".underwritingdataclarity.clearfraud.clearfraudindicator.driverlicenseinconsistentwithonfile",".underwritingdataclarity.clearfraud.clearfraudindicator.workphonepreviouslylistedascellphone",".underwritingdataclarity.clearfraud.clearfraudindicator.workphonepreviouslylistedashomephone",".underwritingdataclarity.clearfraud.clearfraudidentityverification.ssnnamematch",".underwritingdataclarity.clearfraud.clearfraudidentityverification.nameaddressmatch",".underwritingdataclarity.clearfraud.clearfraudidentityverification.phonematchtype",".underwritingdataclarity.clearfraud.clearfraudidentityverification.ssnnamereasoncodedescription",".underwritingdataclarity.clearfraud.clearfraudidentityverification.phonematchresult",".underwritingdataclarity.clearfraud.clearfraudidentityverification.nameaddressreasoncodedescription",".underwritingdataclarity.clearfraud.clearfraudidentityverification.phonematchtypedescription",".underwritingdataclarity.clearfraud.clearfraudidentityverification.overallmatchresult",".underwritingdataclarity.clearfraud.clearfraudidentityverification.phonetype",".underwritingdataclarity.clearfraud.clearfraudidentityverification.ssndobreasoncode",".underwritingdataclarity.clearfraud.clearfraudidentityverification.ssnnamereasoncode",".underwritingdataclarity.clearfraud.clearfraudidentityverification.nameaddressreasoncode",".underwritingdataclarity.clearfraud.clearfraudidentityverification.ssndobmatch",".underwritingdataclarity.clearfraud.clearfraudidentityverification.overallmatchreasoncode","clearfraudscore","underwritingid"
6,3,3,3,8,3,3,6,8,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","partial","M","","unavailable","(A8) Match to Last Name only","(M) Mobile Phone","partial","","","","A8","match",6,669,"58b5ea87e4b0b6fca711bce3"
3,3,3,3,3,3,3,3,6,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,,,,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","D07","","","partial",12,704,"58b5eb87e4b0b6fca713ff3b"
3,3,3,3,17,3,3,3,23,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,,,"partial","mismatch","M","(S03) SSN match to address only","unavailable","","(M) Mobile Phone","partial","","D07","S03","","partial",37,816,"58b5ebbde4b0b6fca7145a23"
6,3,3,3,6,3,3,6,11,TRUE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,,,"match","invalid","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",21,643,"58b5ecf0e4b0b6fca7176636"
5,4,3,3,7,5,3,5,13,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,,,"match","partial","M","","unavailable","(A8) Match to Last Name only","(M) Mobile Phone","partial","","","","A8","match",6,817,"58b5ed1de4b0b6fca717daaf"
3,3,3,3,6,3,3,3,23,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","invalid","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",21,795,"58b5ed32e4b0b6fca7181c4d"
3,3,3,3,3,3,3,3,3,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,,,"match","match","M","","unavailable","","(M) Mobile Phone","partial","","D07","","","partial",2,845,"58b5eda2e4b0b6fca7191a64"
4,4,4,4,4,4,4,4,4,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,,,"match","partial","F","","match","(A8) Match to Last Name only","(F) Full Name Only","partial","R","","","A8","match",6,935,"58b5f048e4b0b6fca71e4545"
4,3,3,3,19,4,3,4,58,TRUE,5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,679,"58b5f2cbe4b0b6fca721a6b0"
4,4,4,4,4,4,4,4,4,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,,,,"mismatch","match","M","","unavailable","","(M) Mobile Phone","partial","","","","","mismatch",53,531,"58b5f419e4b0b6fca7241620"
8,5,3,5,13,5,5,7,26,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,,,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,560,"58b5f420e4b0b6fca72419f1"
10,5,3,4,10,6,4,6,13,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","unavailable","M","","unavailable","","(M) Mobile Phone","partial","","D07","","","partial",17,646,"58b5f4bae4b0b6fca7256ba8"
3,3,3,3,3,3,3,3,3,TRUE,4,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,861,"58b5f799e4b0b6fca72d2ce4"
12,5,5,5,12,11,5,11,18,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,,,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,766,"58b5f894e4b0b6fca7308dd0"
3,3,3,3,18,3,3,3,25,TRUE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,663,"58b5f997e4b0b6fca7333067"
3,3,3,3,3,3,3,3,3,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","partial","M","","unavailable","(A8) Match to Last Name only","(M) Mobile Phone","partial","","","","A8","match",6,755,"58b5fa8ce4b0b6fca73475ca"
8,6,6,6,8,8,6,8,8,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"unavailable","mismatch","M","","unavailable","","(M) Mobile Phone","other","","","","","invalid",90,517,"58b5fa8ce4b0b6fca73475d4"
4,4,4,4,4,4,4,4,4,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE,,,,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,862,"58b5fc24e4b0b6fca7378297"
3,3,3,3,3,3,3,3,7,FALSE,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"partial","mismatch","M","(S03) SSN match to address only","unavailable","","(M) Mobile Phone","partial","","D07","S03","","partial",37,622,"58b5fc32e4b0b6fca737a98e"
5,5,3,3,13,5,3,5,14,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,503,"58b5fd9ee4b0b6fca739aa30"
2,1,1,1,4,1,1,1,19,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","D07","","","partial",12,774,"58b5fe42e4b0b6fca73a939e"
10,4,3,4,12,8,4,9,28,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,813,"58b5ff56e4b0b6fca73bd163"
5,3,3,3,6,3,3,3,6,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","invalid","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",21,811,"58b60004e4b0b6fca73ce18d"
6,4,4,4,7,6,4,6,19,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,,,,"match","unavailable","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",16,783,"58b6011ce4b0b6fca73e7633"
3,3,3,3,4,3,3,3,5,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,797,"58b60613e4b0b6fca745a82d"
3,3,3,3,3,3,3,3,3,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"partial","partial","M","(S03) SSN match to address only","unavailable","(A8) Match to Last Name only","(M) Mobile Phone","partial","","","S03","A8","match",31,745,"58b608a1e4b0b6fca7490546"
14,6,1,6,14,14,6,14,14,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","unavailable","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",16,526,"58b60a1ae4b0b6fca74a5efa"
3,3,3,3,15,3,3,3,54,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,187,FALSE,FALSE,FALSE,FALSE,,,,"match","partial","M","","unavailable","(A8) Match to Last Name only","(M) Mobile Phone","partial","","","","A8","match",6,832,"58b60a75e4b0b6fca74aa4b7"
6,6,3,4,6,6,4,6,6,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","partial","M","","unavailable","(A8) Match to Last Name only","(M) Mobile Phone","partial","","","","A8","match",6,569,"58b60d78e4b0b6fca74f7675"
5,4,4,4,5,5,4,5,5,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","partial","M","","unavailable","(A8) Match to Last Name only","(M) Mobile Phone","partial","","","","A8","match",6,779,"58b6135be4b0b6fca75751eb"
4,3,3,3,12,4,3,4,45,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,,,"match","unavailable","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",16,688,"58b614c2e4b0b6fca758c1e2"
6,3,3,3,6,6,3,6,6,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,,,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,832,"58b614dbe4b0b6fca758de92"
11,3,3,3,11,6,3,6,23,TRUE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,742,"58b614e4e4b0b6fca758f117"
4,4,4,4,4,4,4,4,4,TRUE,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,,,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,754,"58b61879e4b0b6fca75ce0b6"
3,3,3,3,3,3,3,3,3,FALSE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,TRUE,FALSE,TRUE,,,,"partial","mismatch","M","(S03) SSN match to address only","unavailable","","(M) Mobile Phone","partial","","","S03","","match",36,823,"58b61941e4b0b6fca75e06f8"
5,3,3,3,14,4,3,4,45,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,,,,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,589,"58b619e7e4b0b6fca760077d"
11,3,3,3,30,3,3,3,38,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,,,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,648,"58b61b3ae4b0b6fca7627983"
3,3,3,3,3,3,3,3,3,TRUE,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","unavailable","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",16,722,"58b61c7ce4b0b6fca763f9b6"
3,3,3,3,3,3,3,3,5,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","D07","","","partial",12,822,"58b61c89e4b0b6fca763fc96"
4,4,3,4,7,4,4,4,11,TRUE,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","invalid","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",21,665,"58b61e0de4b0b6fca765cd96"
8,8,1,1,11,8,1,8,11,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,791,"58b61fdde4b0b6fca767a4d8"
6,6,4,6,7,6,6,6,7,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,602,"58b61fe3e4b0b6fca767b7f8"
9,9,4,9,9,9,5,9,11,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,,,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,504,"58b622cee4b0b6fca76ba406"
2,2,1,2,4,2,2,2,9,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE,,,,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","D07","","","partial",12,651,"58b62430e4b0b6fca76db8dc"
4,3,3,3,6,3,3,3,31,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","match","M","","unavailable","","(M) Mobile Phone","partial","","","","","mismatch",3,687,"58b62468e4b0b6fca76e5d09"
3,3,3,3,4,3,3,3,5,FALSE,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,,,,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,692,"58b6269de4b0b6fca772155e"
6,6,3,3,6,6,3,6,6,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,743,"58b6272de4b0b6fca772511b"
3,3,3,3,3,3,3,3,4,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,788,"58b629bbe4b0b6fca7748281"
3,3,3,3,3,3,3,3,3,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","partial","M","","unavailable","(A8) Match to Last Name only","(M) Mobile Phone","partial","","","","A8","match",6,869,"58b62d0fe4b0b6fca778421d"
3,3,3,3,3,3,3,3,4,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,692,"58b62d5de4b0b6fca7789c19"
10,3,3,3,15,3,3,3,32,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,,,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,760,"58b62fd9e4b0b6fca77b819e"
5,4,3,4,5,4,3,5,13,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","match","U","","unavailable","","(U) Unlisted","match","","","","","match",1,604,"58b63011e4b0b6fca77bb950"
5,4,3,4,15,5,4,5,29,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,,,"match","match","FA","","match","","(FA) Full Name and Address","partial","R","D01","","","partial",2,610,"58b6306be4b0b6fca77bf886"
11,3,3,3,16,4,3,7,16,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,,,,"match","mismatch","M","","unavailable","","(M) Mobile Phone","partial","","","","","match",11,718,"58b6311fe4b0b6fca77c3fc3"
7,6,4,5,7,7,4,7,7,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,,,,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,749,"58b631cee4b0b6fca77d2b2b"
3,3,3,3,3,3,3,3,9,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,,,,"match","match","M","","unavailable","","(M) Mobile Phone","match","","","","","match",1,865,"58b631f3e4b0b6fca77d3116"
5,3,3,3,5,3,3,3,9,TRUE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,,,,"mismatch","partial","M","","unavailable","(A8) Match to Last Name only","(M) Mobile Phone","partial","","","","A8","match",56,734,"58b63212e4b0b6fca77d3682"
